,date,temp_max,temp_min,latitude,longitude,country,region,city,notes,min_mean,min_std,min_extreme,delta_temp_std,event_label,duration
339,2022-12-01,31.773770000000013,19.771600000000035,-20,140,Australia,,,,26.400190064516153,2.1918491784076655,20.92056711849699,-0.5241998992520356,340,4
340,2023-02-03,29.531150000000025,18.676170000000013,-20,140,Australia,,,,24.657301882352968,1.9901735950541808,19.681867894717517,-0.5053317445356439,341,2
341,2023-03-14,31.885950000000037,18.836940000000027,-20,140,Australia,,,,24.614860161290345,1.9794259347302376,19.666295324464752,-0.4189878034399665,342,2
342,2021-04-23,25.483360000000005,10.393240000000048,-20,20,Namibia,,,,15.692066388888907,2.091679981294008,10.462866435653888,-0.0332873270655703,343,3
343,2024-10-01,27.255100000000027,11.665980000000047,-20,20,Namibia,,,,18.230857612903247,2.4157827449608855,12.191400750501032,-0.2174950341031149,344,2
344,2020-02-03,-10.455299999999966,-33.315199999999976,30,100,China,,,,-17.514284117647033,5.235611812599278,-30.60331364914523,-0.5179693315552364,345,2
345,2020-05-01,-0.0948999999999955,-18.621999999999986,30,100,China,,,,-3.060877580645139,4.19924894120765,-13.558999933664264,-1.2056918123267222,346,2
346,2020-05-28,0.0304200000000491,-16.643399999999986,30,100,China,,,,-3.060877580645139,4.19924894120765,-13.558999933664264,-0.734512316254508,347,2
347,2020-08-18,5.149000000000001,-4.319500000000005,30,100,China,,,,3.870631161290344,2.1122428839315357,-1.4099760485384958,-1.3774570971904458,348,2
348,2021-06-09,1.1951999999999998,-6.562479999999994,30,100,China,,,,2.820839222222245,2.6619301444127847,-3.8339861388097174,-1.025005809005621,349,2
349,2021-09-18,5.080800000000011,-5.096779999999967,30,100,China,,,,2.20028026666669,2.423250103636525,-3.8578449924246225,-0.5112699699119371,350,2
350,2021-11-24,-8.585199999999986,-24.07789999999997,30,100,China,,,,-10.85708093333331,5.0306822807951725,-23.43378663532124,-0.128036979623551,351,7
351,2021-12-23,-8.921099999999967,-34.08183999999997,30,100,China,,,,-18.043674709677397,5.66855966136126,-32.21507386308055,-0.3293193065681052,352,2
352,2022-02-06,-10.494479999999951,-33.03267999999997,30,100,China,,,,-17.514284117647033,5.235611812599278,-30.60331364914523,-0.4640081117184004,353,3
353,2022-03-02,-7.120180000000005,-25.56694999999999,30,100,China,,,,-12.686998709677397,4.807858703772898,-24.70664546910964,-0.1789371493416056,354,2
354,2022-04-06,-2.105139999999949,-17.32075999999998,30,100,China,,,,-8.45050894444442,3.504267665902047,-17.211178109199537,-0.0312709819134874,355,2
355,2022-07-01,2.6311600000000226,-1.7089599999999905,30,100,China,,,,4.229784655172437,2.2114148610750117,-1.2987524975150926,-0.1854954986987326,356,4
356,2022-09-09,2.473540000000014,-5.91404,30,100,China,,,,2.20028026666669,2.423250103636525,-3.8578449924246225,-0.8485277704062346,357,2
357,2023-10-28,0.5443000000000211,-15.98291999999998,30,100,China,,,,-2.5895685806451385,4.630058078413951,-14.164713776680015,-0.3926962021916582,358,2
358,2023-11-25,-2.415869999999984,-24.778939999999977,30,100,China,,,,-10.85708093333331,5.0306822807951725,-23.43378663532124,-0.2673898468631009,359,2
359,2024-08-17,10.495630000000006,-1.5045199999999568,30,100,China,,,,3.870631161290344,2.1122428839315357,-1.4099760485384958,-0.044759981051746,360,2
360,2020-01-14,-20.37594999999999,-22.75297999999998,60,-140,United States of America,Alaska,Yakutat,,-7.618313602150518,5.703298094158867,-21.876558837547684,-0.1536691836868737,361,2
361,2021-02-14,-13.080079999999953,-18.03392999999997,60,-140,United States of America,Alaska,Yakutat,,-7.606063294117625,4.137763687369607,-17.950472512541644,-0.0201697085101976,362,2
362,2021-01-05,-9.729739999999993,-21.38472999999999,40,100,China,,Jiuquan,,-12.317967688172022,3.550697583312484,-21.194711646453232,-0.0535157807974984,363,3
363,2022-11-28,-13.111429999999984,-18.106919999999977,40,100,China,,Jiuquan,,-5.710183066666646,4.810441369080073,-17.73628648936683,-0.0770477139614376,364,3
364,2023-04-04,1.1297500000000014,-4.6211999999999875,40,100,China,,Jiuquan,,4.495690000000021,3.62708721273635,-4.572028031840853,-0.0135568750556836,365,3
365,2024-09-29,11.86193000000003,0.6034200000000283,40,100,China,,Jiuquan,,11.834515466666687,3.5140868985726934,3.049298220234956,-0.6960209837805557,366,2
366,2021-11-29,-30.320029999999974,-37.47772999999998,70,-150,United States of America,Alaska,Prudhoe Bay,,-17.39212879999998,7.578175042113456,-36.337566405283624,-0.1504535839275597,367,2
367,2021-03-07,29.229100000000017,13.89703000000003,10,40,Ethiopia,,,,18.36885913978497,1.7459694823472438,14.00393543391686,-0.0612298410697931,368,2
368,2021-04-08,32.522640000000024,15.17297000000002,10,40,Ethiopia,,,,19.453536000000025,1.356813152405419,16.061503118986476,-0.6548677077689171,369,2
369,2021-02-21,-22.451649999999972,-31.61203999999998,50,60,Kazakhstan,,Aktobe,,-13.182436588235271,6.962362169003203,-30.58834201074328,-0.1470331425466857,370,2
370,2021-02-25,-21.70253999999997,-31.47706999999997,50,60,Kazakhstan,,Aktobe,,-13.182436588235271,6.962362169003203,-30.58834201074328,-0.1276474805078875,371,2
371,2021-03-13,-11.634860000000003,-24.28840999999997,50,60,Kazakhstan,,Aktobe,,-7.996859408602128,6.38208702235106,-23.952076964479776,-0.0526995376813735,372,2
372,2021-04-01,0.40300000000002,-11.175849999999969,50,60,Kazakhstan,,Aktobe,,2.8047552777778,4.693063933660034,-8.927904556372287,-0.478993142945434,373,2
373,2023-01-09,-26.100409999999982,-34.95375999999999,50,60,Kazakhstan,,Aktobe,,-14.891543494623631,7.297432226175669,-33.13512406006281,-0.2492158725933471,374,2
374,2023-08-29,14.941250000000023,7.354579999999999,50,60,Kazakhstan,,Aktobe,,16.202869096774222,3.4582823742055453,7.557163161260359,-0.0585791266703311,375,2
375,2023-12-11,-23.221689999999967,-31.202919999999978,50,60,Kazakhstan,,Aktobe,,-13.11678141935482,7.095775130500297,-30.85621924560556,-0.0488601665100926,376,2
376,2020-01-02,-43.55957999999998,-45.26855999999998,80,-80,Canada,Nunavut,,,-32.09101672043008,5.061546719748227,-44.74488351980065,-0.1034617497762376,377,2
377,2020-03-07,-41.463479999999976,-43.642169999999965,80,-80,Canada,Nunavut,,,-31.098618709677393,4.5104467470317315,-42.37473557725672,-0.2809997532012379,378,2
378,2022-10-28,-26.24285999999998,-31.29858999999999,80,-80,Canada,Nunavut,,,-17.939328967741915,5.019374724700146,-30.48776577949228,-0.161538889797902,379,2
379,2024-08-29,-8.427369999999996,-11.55514999999997,80,-80,Canada,Nunavut,,,-3.823279612903201,2.7141054765033648,-10.608543304161612,-0.3487729950192977,380,2
380,2021-02-22,-23.942879999999978,-29.14027999999999,60,40,Russia,,,,-10.477235882352918,7.386722383194412,-28.944041840338947,-0.0265663374743181,381,2
381,2021-03-09,-19.058749999999975,-25.88209999999998,60,40,Russia,,,,-5.947096720430086,5.555940640939549,-19.83694832277896,-1.0880518831818806,382,3
382,2021-12-05,-20.71202999999997,-28.514719999999983,60,40,Russia,,,,-10.53182380645159,6.248159254065784,-26.152221941616048,-0.3781110503620113,383,2
383,2021-12-21,-22.51246999999998,-30.376649999999984,60,40,Russia,,,,-10.53182380645159,6.248159254065784,-26.152221941616048,-0.6761076161167032,384,2
384,2022-03-08,-13.111729999999966,-20.781299999999987,60,40,Russia,,,,-5.947096720430086,5.555940640939549,-19.83694832277896,-0.1699715202611185,385,2
385,2022-04-01,-1.7352699999999572,-12.20089999999999,60,40,Russia,,,,-1.593293277777755,3.8242270537787704,-11.15386091222468,-0.2737910362149436,386,2
386,2023-01-08,-16.68173999999999,-31.804539999999974,60,40,Russia,,,,-10.286459247311804,8.514355572124469,-31.572348177622978,-0.0272706278719648,387,2
387,2020-10-28,-20.629809999999964,-25.711679999999973,70,80,Russia,,,,-6.347154451612879,6.609901501716867,-22.871908205905047,-0.4296239200171619,388,2
388,2022-08-27,8.741360000000043,0.0620700000000056,70,80,Russia,,,,8.81060006451615,3.1654612425586395,0.8969469581195515,-0.2637457527183987,389,2
389,2021-10-13,-4.331699999999955,-22.05496999999997,50,90,Mongolia / Russia,,,,-9.83770445161288,4.735402515262808,-21.6762107397699,-0.0799845966650732,390,2
390,2022-07-14,10.233600000000024,0.6449800000000323,50,90,Mongolia / Russia,,,,8.19046931034485,2.7010891730445064,1.4377463777335846,-0.2934987802864699,391,2
391,2022-08-20,7.172600000000045,-3.802599999999984,50,90,Mongolia / Russia,,,,5.541785806451637,3.4760645025613917,-3.1483754499518426,-0.1882084033728562,392,2
392,2022-11-26,-12.075839999999973,-37.045019999999965,50,90,Mongolia / Russia,,,,-19.09449633333331,6.478326803581662,-35.29031334228746,-0.2708580025234883,393,3
393,2023-04-01,-14.475619999999992,-23.030369999999976,50,90,Mongolia / Russia,,,,-7.957923444444419,5.727225554437559,-22.275987330538317,-0.1317186938581718,394,3
394,2024-05-01,31.751000000000033,14.197170000000028,20,-10,Mauitania,,,,23.1893589247312,2.717118169021735,16.396563502176864,-0.8094581705177366,395,3
395,2021-05-28,30.457600000000017,16.717370000000017,-10,-40,Brazil,,,,20.58877473118282,1.1009545088469666,17.836388459065404,-1.0164075355278204,396,2
396,2020-09-19,14.449640000000043,1.7263400000000502,40,70,Tajikistan / Kyrgystan,,Dushanbe,,9.559140133333356,2.8644578366341893,2.397995541747883,-0.2344791161377487,397,2
397,2020-11-15,0.6401299999999992,-12.686379999999986,40,70,Tajikistan / Kyrgystan,,Dushanbe,,-2.682741399999977,3.601852280973928,-11.687372102434797,-0.2773594860739433,398,2
398,2021-04-02,5.5257799999999975,-6.50351999999998,40,70,Tajikistan / Kyrgystan,,Dushanbe,,2.9987159444444673,3.363174865540946,-5.409221219407898,-0.3253767122858393,399,2
399,2021-12-27,-2.3443999999999505,-15.78109999999998,40,70,Tajikistan / Kyrgystan,,Dushanbe,,-6.326005032258044,3.4783008650893046,-15.021757194981303,-0.2183085461755137,400,2
400,2023-01-11,-12.417879999999968,-20.16218999999998,40,70,Tajikistan / Kyrgystan,,Dushanbe,,-6.637585591397828,4.071436942991982,-16.81617794887778,-0.821825831511789,401,3
401,2023-05-08,14.22180000000003,0.5620000000000118,40,70,Tajikistan / Kyrgystan,,Dushanbe,,7.090777258064538,2.479036447436026,0.8931861394744747,-0.133594703626482,402,2
402,2023-08-28,16.34405000000004,8.423360000000002,40,70,Tajikistan / Kyrgystan,,Dushanbe,,13.55262154838712,1.8780641754072824,8.857461109868915,-0.2311428520672206,403,2
403,2024-03-03,-5.230959999999982,-11.13803999999999,40,70,Tajikistan / Kyrgystan,,Dushanbe,,-1.5501037096773962,3.613190100270037,-10.58307896035249,-0.1535930920451775,404,2
404,2024-03-15,1.7815200000000004,-10.889499999999998,40,70,Tajikistan / Kyrgystan,,Dushanbe,,-1.5501037096773962,3.613190100270037,-10.58307896035249,-0.0848062324826495,405,2
405,2025-03-03,-6.646699999999953,-11.098119999999994,40,70,Tajikistan / Kyrgystan,,Dushanbe,,-1.5501037096773962,3.613190100270037,-10.58307896035249,-0.142544683604943,406,2
406,2020-01-13,-13.787939999999992,-26.27598999999998,50,-120,Canada,British Columbia,Vancouver,,-9.168580645161263,6.2048265174439665,-24.680646938771183,-0.257113241884156,407,3
407,2020-03-14,-7.201939999999979,-15.080539999999983,50,-120,Canada,British Columbia,Vancouver,,-6.23100967741933,3.5354510006533024,-15.069637179052586,-0.0030838557641959,408,2
408,2020-10-24,-4.443879999999979,-9.581799999999989,50,-120,Canada,British Columbia,Vancouver,,1.2600310967742174,4.189571423032317,-9.213897460806574,-0.0878138840576525,409,2
409,2022-11-08,-8.85714999999999,-15.072199999999953,50,-120,Canada,British Columbia,Vancouver,,-4.982138999999976,3.6358777158957505,-14.071833289739352,-0.2751376114458089,410,3
410,2022-11-28,-8.123449999999991,-16.17629999999997,50,-120,Canada,British Columbia,Vancouver,,-4.982138999999976,3.6358777158957505,-14.071833289739352,-0.5788056900428928,411,2
411,2022-12-19,-22.62854999999999,-33.720699999999965,50,-120,Canada,British Columbia,Vancouver,,-8.975773419354816,7.633114729007771,-28.058560241874243,-0.7417862771809463,412,4
412,2024-01-11,-11.979399999999998,-24.785939999999982,50,-120,Canada,British Columbia,Vancouver,,-9.168580645161263,6.2048265174439665,-24.680646938771183,-0.0169695415226813,413,4
413,2022-06-21,21.52496000000002,16.714170000000024,30,70,Pakistan,,"Lahore, Islamabad",,22.508838222222245,2.2487019945700704,16.88708323579707,-0.0768946868969653,414,2
414,2022-08-19,21.37423000000001,18.454859999999996,30,70,Pakistan,,"Lahore, Islamabad",,21.941789419354865,1.2682922130772,18.771058886661866,-0.2493107529964961,415,2
415,2023-01-25,9.802580000000034,-3.3295699999999897,30,70,Pakistan,,"Lahore, Islamabad",,3.7337045161290576,2.63065788702946,-2.8429402014445926,-0.184984068416779,416,2
416,2023-06-01,21.3279,14.89440000000002,30,70,Pakistan,,"Lahore, Islamabad",,22.508838222222245,2.2487019945700704,16.88708323579707,-0.8861482048794251,417,2
417,2024-03-02,11.690420000000016,0.7564600000000041,30,70,Pakistan,,"Lahore, Islamabad",,10.783397473118304,3.4505020074481703,2.157142454497878,-0.4059358468635562,418,3
418,2024-03-01,3.698080000000005,-3.039919999999995,30,60,Iran,,,,8.888740268817225,4.190746673837936,-1.5881264157776158,-0.3464283807192786,419,2
419,2022-12-14,23.491100000000017,10.05056000000002,-30,150,Australia,,"Brisbane, Sydney",,18.386866774193575,3.0786634307097507,10.690208197419198,-0.207768147384566,420,2
420,2020-04-08,9.583700000000022,1.759900000000016,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,13.656747222222243,4.662520495601968,2.000445983217326,-0.051591405001696,421,2
421,2020-11-18,-3.1798499999999876,-9.530299999999954,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,2.4043504666666884,4.730191631416206,-9.421128611873826,-0.0230796966873502,422,4
422,2021-02-24,-4.061530000000005,-11.111549999999966,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,0.1639525882353165,4.488967100314862,-11.05846516255184,-0.0118256240827431,423,2
423,2021-03-13,-3.0981799999999566,-12.112829999999974,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,5.073519784946262,5.516225988100624,-8.717045185305297,-0.6155992923458764,424,3
424,2023-01-10,-6.64776999999998,-14.90459999999996,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,-3.0367372580644942,4.70859370743549,-14.80822152665322,-0.0204686323210569,425,5
425,2023-08-30,24.98990000000003,13.912560000000042,40,60,Turkmenistan / Uzbekistan,,Ashgabat,,23.047768709677445,3.4743914443974537,14.36179009868381,-0.1292974916249474,426,2
426,2020-06-07,14.016099999999994,2.6085800000000177,40,-120,United States of America,California / Nevada,Reno,,12.80095083333336,3.589999842785338,3.825951226370014,-0.3391006350087989,427,2
427,2023-01-20,-3.6297399999999698,-14.498850000000004,40,-120,United States of America,California / Nevada,Reno,,-4.288351236559117,3.906402428615496,-14.054357308097856,-0.1137856890130198,428,2
428,2023-04-04,-0.4590799999999717,-9.079229999999995,40,-120,United States of America,California / Nevada,Reno,,1.8881478333333572,3.62231805358822,-7.167647300637193,-0.5277235933131863,429,2
429,2024-08-24,16.229270000000042,8.860680000000002,40,-120,United States of America,California / Nevada,Reno,,16.156601612903252,2.3074699754153887,10.38792667436478,-0.6618706594827279,430,2
430,2022-10-08,-1.6995599999999629,-12.865819999999983,50,100,Mongolia,,Erdenet,,-6.314510903225785,2.568269053849095,-12.735183537848522,-0.0508655672020323,431,2
431,2022-11-27,-20.184579999999983,-34.76204999999999,50,100,Mongolia,,Erdenet,,-14.09584553333331,5.361246796383617,-27.498962524292352,-1.3547385060890853,432,3
432,2023-04-01,-8.166939999999954,-17.182709999999986,50,100,Mongolia,,Erdenet,,-5.5357967777777555,4.051034827016862,-15.66338384531991,-0.3750464312346807,433,2
433,2022-12-31,-49.92117999999997,-54.94357999999997,70,-40,Greenland,,,,-37.05776393548385,7.067917904308878,-54.72755869625604,-0.0305636407593577,434,2
434,2021-02-08,20.18270000000001,12.841150000000027,20,100,Thailand / Laos / Myanmar / Vietnam,,,,17.425425352941197,1.8162410237621616,12.884822793535792,-0.0240457037168449,435,4
435,2021-03-06,32.332449999999994,16.14443,20,100,Thailand / Laos / Myanmar / Vietnam,,,,20.86627661290325,1.6338215740000288,16.781722677903176,-0.390062591928514,436,2
436,2021-04-06,21.58140000000003,17.135220000000004,20,100,Thailand / Laos / Myanmar / Vietnam,,,,23.30104955555558,1.9611583691277477,18.39815363273621,-0.643973303032082,437,2
437,2021-06-14,23.067350000000033,21.594449999999995,20,100,Thailand / Laos / Myanmar / Vietnam,,,,24.025032055555577,0.7730299905473876,22.092457079187103,-0.6442273718700949,438,2
438,2022-04-02,20.904200000000003,16.235500000000002,20,100,Thailand / Laos / Myanmar / Vietnam,,,,23.30104955555558,1.9611583691277477,18.39815363273621,-1.1027429843404637,439,3
439,2022-10-18,28.481899999999996,17.550040000000024,20,100,Thailand / Laos / Myanmar / Vietnam,,,,21.601825741935507,1.2434040060321576,18.493315726855112,-0.7586236832750661,440,3
440,2025-03-19,20.706000000000017,16.355600000000038,20,100,Thailand / Laos / Myanmar / Vietnam,,,,20.86627661290325,1.6338215740000288,16.781722677903176,-0.2608134723425619,441,2
441,2020-10-22,-1.3748499999999808,-7.797339999999963,60,50,Russia,,,,1.5805178709677623,3.7248657898810182,-7.731646603734784,-0.0176364465113458,442,2
442,2021-02-22,-30.206549999999964,-34.73814999999999,60,50,Russia,,,,-12.274300294117625,8.119383052338648,-32.57275792496424,-0.2666941639626232,443,3
443,2021-03-09,-16.373329999999953,-25.594989999999967,60,50,Russia,,,,-7.625136559139763,6.328842136328023,-23.44724189995982,-0.3393587727069242,444,2
444,2022-03-08,-16.09072999999995,-25.172799999999967,60,50,Russia,,,,-7.625136559139763,6.328842136328023,-23.44724189995982,-0.2726498880633022,445,3
445,2023-01-08,-26.11729999999997,-35.273289999999974,60,50,Russia,,,,-12.748773010752664,8.108318394753232,-33.019568997635744,-0.2779517148491083,446,3
446,2023-12-06,-26.29246999999998,-31.93325999999999,60,50,Russia,,,,-12.801687935483848,7.371419840805636,-31.23023753749794,-0.0953713772495173,447,5
447,2024-01-02,-31.750659999999986,-34.197179999999975,60,50,Russia,,,,-12.748773010752664,8.108318394753232,-33.019568997635744,-0.1452349235725923,448,2
448,2021-09-29,-2.092049999999972,-9.069429999999954,70,150,Russia,,,,-0.7364347999999775,3.241837634381913,-8.841028885954762,-0.0704542114086289,449,2
449,2022-09-29,-2.1829999999999927,-10.162699999999973,70,150,Russia,,,,-0.7364347999999775,3.241837634381913,-8.841028885954762,-0.4076919522520134,450,2
450,2021-03-13,-18.16021999999998,-26.937029999999965,50,70,Kazakhstan,,"Karaganda, Astana",,-9.493517311827937,5.531249858775166,-23.321641958765852,-0.6536294930698899,451,4
451,2021-07-14,13.494529999999996,10.429040000000043,50,70,Kazakhstan,,"Karaganda, Astana",,16.639333160919566,2.39901841169576,10.641787131680166,-0.0886809082593665,452,2
452,2022-09-29,3.973100000000045,-2.6282699999999863,50,70,Kazakhstan,,"Karaganda, Astana",,7.50282826666669,3.8919236754350344,-2.2269809219208963,-0.10310815718508,453,2
453,2022-11-26,-18.486839999999972,-25.387179999999972,50,70,Kazakhstan,,"Karaganda, Astana",,-7.247226333333313,6.910892271938369,-24.524457013179234,-0.1248352532311666,454,2
454,2023-04-17,-0.457429999999988,-14.082599999999957,50,70,Kazakhstan,,"Karaganda, Astana",,0.7129326111111365,5.111736178466457,-12.066407835055006,-0.3944241436868944,455,2
455,2020-10-26,30.76812000000001,16.789030000000025,10,50,Somalia,,,,21.21044161290325,1.5839790871895607,17.250493894929345,-0.2913320628166191,456,3
456,2021-04-08,32.94060000000002,15.49720000000002,10,50,Somalia,,,,21.015222055555576,1.7264196969145806,16.699172813269122,-0.6962228335422962,457,2
457,2020-10-28,-6.278229999999951,-13.427599999999984,60,80,Russia,,,,-1.0824739354838482,4.673605055582145,-12.766486574439211,-0.1414568449191358,458,2
458,2020-12-26,-41.96608999999998,-45.727449999999976,60,80,Russia,,,,-19.44228180645159,10.437029179541431,-45.53485475530517,-0.0184530714039135,459,2
459,2021-01-23,-35.418259999999975,-46.27284999999998,60,80,Russia,,,,-20.32610704301073,9.867479611959538,-44.994806072909576,-0.1295208074756386,460,4
460,2022-11-25,-30.542959999999965,-33.03989999999999,60,80,Russia,,,,-10.912804799999972,8.534622063964031,-32.24935995991005,-0.0926274220656888,461,2
461,2023-10-30,-8.64041999999995,-14.20053999999999,60,80,Russia,,,,-1.0824739354838482,4.673605055582145,-12.766486574439211,-0.3068409522212296,462,2
462,2022-07-20,25.35420000000005,14.65148000000005,40,90,China,,,,24.173951034482776,2.538417828180448,17.827906464031656,-1.2513410632277535,463,2
463,2023-04-03,8.59286000000003,-4.0175499999999715,40,90,China,,,,8.922368222222243,4.01864255276547,-1.1242381596914317,-0.7199724290774451,464,4
464,2023-05-06,16.316670000000045,4.667320000000018,40,90,China,,,,16.58758419354841,4.346377653961744,5.721640058644049,-0.2425744246322021,465,2
465,2023-07-02,30.745570000000043,16.837500000000034,40,90,China,,,,24.173951034482776,2.538417828180448,17.827906464031656,-0.3901668405557768,466,2
466,2024-09-28,12.576780000000042,6.200220000000002,40,90,China,,,,15.896138200000022,3.5225338087934257,7.089803678016459,-0.2525408488048455,467,3
467,2020-03-04,-16.907719999999983,-23.05043999999998,60,-150,United States of America,Alaska,Anchorage,,-10.450265483870943,4.513416740340154,-21.73380733472133,-0.2917152882229576,468,2
468,2020-10-30,-11.113929999999982,-16.203899999999976,60,-150,United States of America,Alaska,Anchorage,,-5.41440780645159,3.967486254384208,-15.33312344241211,-0.2194781536106467,469,2
469,2021-04-09,-12.90985999999998,-20.80944999999997,60,-150,United States of America,Alaska,Anchorage,,-6.912187611111087,3.930273085090952,-16.737870323838468,-1.0359533772873393,470,2
470,2021-09-25,-3.351169999999968,-7.127449999999953,60,-150,United States of America,Alaska,Anchorage,,-0.4494454666666407,2.654452291755021,-7.085576196054193,-0.015774931828997,471,3
471,2021-09-29,-1.1835399999999936,-7.623400000000004,60,-150,United States of America,Alaska,Anchorage,,-0.4494454666666407,2.654452291755021,-7.085576196054193,-0.2026119684336924,472,2
472,2024-02-01,-22.817759999999964,-25.588689999999986,60,-150,United States of America,Alaska,Anchorage,,-11.050067882352918,4.721553195199106,-22.853950870350683,-0.5792032868400161,473,2
473,2022-06-19,29.534050000000036,20.23046000000005,0,20,Democratic Republic of the Congo,,,,22.61849655555558,0.8178953196008283,20.57375825655351,-0.4197337340443591,474,2
474,2024-11-15,25.01382000000001,20.516380000000023,0,20,Democratic Republic of the Congo,,,,22.29466626666669,0.6814062723244844,20.59115058585548,-0.1097298174265291,475,2
475,2020-04-24,-7.660529999999994,-28.731589999999983,30,90,"Tibet (Bhutan, Bangladash)",,,,-13.052225333333311,3.3745472177583897,-21.488593377729288,-2.146361024126372,476,2
476,2020-08-17,6.104030000000023,-6.934849999999983,30,90,"Tibet (Bhutan, Bangladash)",,,,-1.0404385161290084,1.840710304041955,-5.642214276233895,-0.7022483227956249,477,2
477,2021-09-27,-1.807230000000004,-14.782299999999964,30,90,"Tibet (Bhutan, Bangladash)",,,,-3.620560799999976,2.5618211205769716,-10.025113601442406,-1.856954945193889,478,4
478,2022-02-05,-16.666719999999998,-32.361699999999985,30,90,"Tibet (Bhutan, Bangladash)",,,,-20.48236152941174,4.6810378155869525,-32.18495606837912,-0.0377574244395845,479,2
479,2022-02-21,-17.095339999999965,-33.046599999999984,30,90,"Tibet (Bhutan, Bangladash)",,,,-20.48236152941174,4.6810378155869525,-32.18495606837912,-0.1840711324210527,480,2
480,2022-07-22,7.032250000000033,-5.380619999999965,30,90,"Tibet (Bhutan, Bangladash)",,,,-0.7396983333333089,1.6729710850339374,-4.922126045918152,-0.2740597002443181,481,2
481,2023-05-12,-6.487519999999961,-21.966639999999984,30,90,"Tibet (Bhutan, Bangladash)",,,,-9.589334462365567,4.0357811854261865,-19.67878742593103,-0.5668921254528698,482,2
482,2024-10-20,-7.338169999999991,-25.083939999999984,30,90,"Tibet (Bhutan, Bangladash)",,,,-9.646449483870944,4.50622752065028,-20.912018285496643,-0.92581248846958,483,2
483,2024-11-20,-9.285439999999994,-29.600229999999986,30,90,"Tibet (Bhutan, Bangladash)",,,,-17.001140066666643,4.660194876905785,-28.651627258931107,-0.2035543075182982,484,2
484,2025-07-04,6.651570000000049,-6.0006499999999505,30,90,"Tibet (Bhutan, Bangladash)",,,,-0.7396983333333089,1.6729710850339374,-4.922126045918152,-0.644675788918324,485,3
485,2020-02-26,24.13778000000002,12.275300000000016,-20,30,Zimbabwe,,Harare,,17.735752588235314,1.7777153788055569,13.291464141221422,-0.5716123927015608,486,2
486,2022-04-29,20.911519999999996,8.611230000000035,-20,30,Zimbabwe,,Harare,,14.81689255555558,2.1269107191596257,9.499615757656516,-0.4176883165117037,487,2
487,2022-12-01,23.881860000000017,10.919579999999996,-20,30,Zimbabwe,,Harare,,18.296606000000025,2.192378238865302,12.81566040283677,-0.8648509500888487,488,2
488,2021-02-09,-6.497719999999958,-12.822180000000005,50,10,Germay,,Frankfurt,,0.3957522941176702,4.334163727448221,-10.439657024502882,-0.5497076541914246,489,6
489,2022-04-03,3.2560700000000224,-5.925119999999993,50,10,Germay,,Frankfurt,,3.803464944444468,3.62892069173651,-5.268836784896807,-0.1808480457006462,490,2
490,2023-11-28,0.7609000000000492,-6.63979999999998,50,10,Germay,,Frankfurt,,2.82786906666669,3.4504258708076487,-5.7981956103524315,-0.2439131925041334,491,2
491,2020-06-14,21.675130000000024,6.492400000000032,20,-100,Mexico,,Mexico City,,10.828021500000023,1.141040611705081,7.97541997073732,-1.2997083149575022,492,2
492,2021-01-01,19.01962000000003,0.94204000000002,20,-100,Mexico,,Mexico City,,5.012470483870991,1.5214768412392388,1.2087783807728938,-0.1753154392778112,493,2
493,2025-04-11,21.798429999999996,3.595360000000028,20,-100,Mexico,,Mexico City,,8.9734072777778,1.5935268948144568,4.989590040741659,-0.874933485765842,494,3
494,2021-02-22,-30.282339999999976,-37.30433999999997,60,60,Russia,,,,-15.164588352941156,8.114978636240217,-35.4520349435417,-0.2282575394821334,495,2
495,2022-11-16,-18.40573999999998,-28.884619999999984,60,60,Russia,,,,-9.078041666666646,7.2296158247811055,-27.15208122861941,-0.2396446524090417,496,2
496,2022-11-26,-20.34219999999999,-27.33798999999999,60,60,Russia,,,,-9.078041666666646,7.2296158247811055,-27.15208122861941,-0.0257148894057881,497,2
497,2023-04-13,-1.0211499999999774,-13.348639999999987,60,60,Russia,,,,-2.9268359444444223,3.248864454603868,-11.048997080954091,-0.7078297513419315,498,3
498,2020-11-18,-7.386449999999968,-15.438499999999976,50,40,Russia / Ukraine,,,,0.0321423333333562,4.922650088220601,-12.274482887218143,-0.6427467027065367,499,2
499,2021-12-22,-12.773439999999994,-15.575099999999964,50,40,Russia / Ukraine,,,,-4.128870064516106,4.410327227264728,-15.154688132677926,-0.0953244160032034,500,3
500,2022-03-11,-5.982730000000004,-15.836739999999963,50,40,Russia / Ukraine,,,,-2.0467062903225584,5.204669245643341,-15.058379404430912,-0.1495504438097755,501,4
501,2023-11-22,-7.774149999999963,-14.06269999999995,50,40,Russia / Ukraine,,,,0.0321423333333562,4.922650088220601,-12.274482887218143,-0.3632630962458265,502,2
502,2024-01-13,-17.631539999999973,-26.24476999999999,50,40,Russia / Ukraine,,,,-5.68469032258062,6.020765710348477,-20.736604598451812,-0.9148612762128836,503,2
503,2025-03-01,-5.008699999999976,-18.53807999999998,50,40,Russia / Ukraine,,,,-2.0467062903225584,5.204669245643341,-15.058379404430912,-0.6685728585888164,504,2
